seqid	sample	count	domain	phylum	class	order	family	genus	species
006cea012d0b98e00454521072ea728a	P28309_1056	32	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	NA
b6744afb61837f42f232a6e572f95194	P28309_1044	31	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	NA
75ed388eb139c3459126ca940165afae	P28309_1046	31	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hydrogenophaga	NA
4937e82cfe7561118cdf121bc5dc8f44	P28309_1047	3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	CAIUPE01	CAIUPE01 sp903877935
4937e82cfe7561118cdf121bc5dc8f44	P28309_1051	28	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	CAIUPE01	CAIUPE01 sp903877935
00e1da2f7f17233678e35ae506d6daef	P28309_1048	31	Bacteria	Patescibacteria	Paceibacteria	UBA9983	UBA9973	UBA9973	UBA9973 sp018063015
fca64df18910a6f41a6030dff4da0f3a	P28309_1048	31	Bacteria	Patescibacteria	Paceibacteria	UBA9983	UBA6899	MHLP01	MHLP01 sp001821395
02d5a84529675e3fc35d3ee444322d92	P28309_1048	31	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Lacunisphaera	Lacunisphaera sp903898675
c99a0d46ef394d64021d36fdcdf00d4e	P28309_1048	31	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA	NA
34277cbc7beeecad72a83b5418fcba51	P28309_1048	31	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Daejeonella	Daejeonella rubra
3167f5ced72f3d002b0387b0e13ee5eb	P28309_1048	31	Bacteria	NA	NA	NA	NA	NA	NA
dbcdff8f3f381fff1c80cc7f403f2988	P28309_1050	31	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hydrogenophaga	NA
2cfc37a690e8a1224ec3177cd3cd9598	P28309_1050	31	Bacteria	Chloroflexota	Anaerolineae	CG2-30-64-16	CG2-30-64-16	CG2-30-64-16	CG2-30-64-16 sp002842085
76501c0b16190c90a76705d1b3891424	P28309_1050	31	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	NA
56d80f0b57f6f941b03b9cb7c72051e5	P28309_1050	31	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mitisF
636421f7932b8ba53b4a5010bb0a28b0	P28309_1050	31	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA
b1d8300be67fabe5ec4e90abd0647551	P28309_1050	31	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	NA
2eebc4ad62f046fdfe7c47afaab3a449	P28309_1051	31	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polaromonas	NA
50c45c4c26027320669b2d6804f7d410	P28309_1051	31	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
8e030d8a82a90e8ae6040bc30d2bab37	P28309_1051	31	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	NA
0a3685ead0b815fb6c3cc74bccf24fd0	P28309_1052	31	Bacteria	Patescibacteria	Paceibacteria	UBA9983	SBAW01	GWA1-54-10	GWA1-54-10 sp007375995
da66b2e8a8fdc25850056daafa473dd5	P28309_1054	31	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	NA	NA
2f476abf64efbb8c7e45e4e85eafe328	P28309_1054	31	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Limnohabitans	NA
670f62f173523f6ea23bc7bbcd3e73af	P28309_1054	31	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	NA	NA
730af61bbc8ed74b5585ae902a03c031	P28309_1057	31	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	NA
b0ab1214e0ccc0c11cb0398569b73610	P28309_1057	31	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter pacificus
38f4ea7d8f457dba40e9bfca9d9d6f7e	P28309_1044	30	Bacteria	Elusimicrobiota	Elusimicrobia	UBA1565	UBA9628	GWA2-66-18	GWA2-66-18 sp013044195
3257c68132d1e3b34d9efa3d38a1be04	P28309_1046	30	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseococcus	Roseococcus sp019083995
ea42a01e4ea3b79a7bc8c7f323d89da7	P28309_1048	30	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
2f9fe265e6246773ee74019d1a71a4c8	P28309_1048	30	Bacteria	Patescibacteria	Paceibacteria	UBA9983	NA	NA	NA
bfce1cd3d8f5dfbbe173095c3f305947	P28309_1048	30	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	NA
738d5a673226d591c7731f1ddcbdfeeb	P28309_1048	30	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hydrogenophaga	NA
ee70fc671ebaab415372dbf4ee0abe5b	P28309_1048	30	Bacteria	Patescibacteria	Paceibacteria	UBA9983	UBA9973	UBA8515	UBA8515 sp016649835
c0a83a0d2be8156b5c59a52f39a79f81	P28309_1050	30	Bacteria	Firmicutes	Clostridia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus sp900541365
9b79c84ae76f9e3de21d28be8ac270df	P28309_1050	30	Bacteria	NA	NA	NA	NA	NA	NA
28384ccd8bb172510cf3e89235133703	P28309_1050	30	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus cecorum
74b11cd5257a0a1a634f7cfd4d5a87fb	P28309_1050	30	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polaromonas	Polaromonas sp002379095
a88935cb01da449ed5a3369ee40bc1d8	P28309_1051	30	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	NA	NA
296d2340c0732e84e8efda89e6805ea7	P28309_1051	30	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	NA
ffd0d69d5d574b293e15dde8c220c855	P28309_1051	30	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	IMCC26134	IMCC26134 sp000972765
3d3d3db587a4543a3c6b68fea3f8794e	P28309_1054	30	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Ga0077553	NA
0fe2334845422e5f084a7ba4fd4e2be1	P28309_1054	30	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium	NA
6be264d46e51d332768a3bbb973ad587	P28309_1046	14	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Rhodoferax	NA
6be264d46e51d332768a3bbb973ad587	P28309_1047	7	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Rhodoferax	NA
6be264d46e51d332768a3bbb973ad587	P28309_1048	8	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Rhodoferax	NA
ef6adacd418f8adfbad9268998d022ed	P28309_1047	3	Bacteria	Patescibacteria	Paceibacteria	UBA9983	UBA918	Damh-18	Damh-18 sp016699245
ef6adacd418f8adfbad9268998d022ed	P28309_1048	26	Bacteria	Patescibacteria	Paceibacteria	UBA9983	UBA918	Damh-18	Damh-18 sp016699245
7e6b8f378cf4e495f3cf5b9698f5ddda	P28309_1048	29	Bacteria	Actinobacteriota	Actinomycetia	Nanopelagicales	Nanopelagicaceae	Planktophila	Planktophila sp015660815
9358a6a2349b08a0d27abac0469bd38d	P28309_1048	29	Bacteria	Bdellovibrionota	Bdellovibrionia	UBA1018	NA	NA	NA
7782a187e687494e2790d97d29050520	P28309_1048	29	Bacteria	Patescibacteria	ABY1	SG8-24	UBA9934	JAGORL01	JAGORL01 sp018062825
21d7b2b993e40ff38e7fcadb7f4dfdd5	P28309_1048	29	Bacteria	Patescibacteria	JAEDAM01	BD1-5	UBA2023	UBA1545	UBA1545 sp003488655
b037c0f69146c18fb0d64888beddad06	P28309_1048	29	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Acidovorax	NA
24c3ae0e1d2c1ab02cb4c7d9a04a1d1b	P28309_1048	29	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Alkanindiges	Alkanindiges illinoisensis
07c5843dfa9d67939026d1f523272d52	P28309_1050	29	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Aquiluna	Aquiluna borgnonia
e363db6312f34caf94417ecc47592687	P28309_1050	29	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus sphaerophysae
8aa4c621d016f2a1a5d5fd39964673cd	P28309_1050	29	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hydrogenophaga	NA
a3401f5cb6968170e846526513d7f33e	P28309_1050	29	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	NA
c7671d166bd05af251ba75fff3de47a6	P28309_1050	29	Bacteria	Firmicutes	Bacilli	Brevibacillales	Brevibacillaceae	CFH-S0501	CFH-S0501 sp011059135
40dcb59ddb46e999200083fa25872bbc	P28309_1050	29	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Achromobacter	NA
a8a3409ce5fb7f43b89b512e892ab6e0	P28309_1051	29	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Arcicella	NA
c3fb94dd82e0e9353a0a1229187a9d16	P28309_1051	29	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA	NA
10a1165267483e274e52409e2bdd58b3	P28309_1051	29	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polaromonas	NA
ece4ceafc538014ffd4b198e616b3b51	P28309_1051	29	Bacteria	Cyanobacteria	Cyanobacteriia	NA	NA	NA	NA
068415e0faf750edeb42a1342b265fb8	P28309_1051	22	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Sediminibacterium	Sediminibacterium sp903865435
068415e0faf750edeb42a1342b265fb8	P28309_1052	7	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Sediminibacterium	Sediminibacterium sp903865435
262259af1422a097100b3380887e9d04	P28309_1054	29	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Blastomonas	NA
c185efdaf316b7f0bf498e31dbf02c58	P28309_1054	29	Bacteria	Armatimonadota	Armatimonadia	Armatimonadales	Capsulimonadaceae	Capsulimonas	Capsulimonas corticalis
c52703a0552b005d731ddb52395a8e65	P28309_1056	29	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus delbrueckii
b4919fbec3bb53355b03d805e4951c64	P28309_1048	22	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurospirillaceae	Sulfurospirillum	NA
213b8ead5e869218de00d700defc5f42	P28309_1044	28	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseococcus	Roseococcus sp019083995
2c40f99a45ccf1dca5235fec3e57e31f	P28309_1046	7	Bacteria	Desulfobacterota	Desulfuromonadia	Desulfuromonadales	UBA2197	UBA2197	UBA2197 sp002841765
2c40f99a45ccf1dca5235fec3e57e31f	P28309_1048	21	Bacteria	Desulfobacterota	Desulfuromonadia	Desulfuromonadales	UBA2197	UBA2197	UBA2197 sp002841765
90af5e905c561f054c5d39e36cd00ff2	P28309_1046	5	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	NA
90af5e905c561f054c5d39e36cd00ff2	P28309_1047	9	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	NA
90af5e905c561f054c5d39e36cd00ff2	P28309_1048	14	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	NA
6c51f954764db9327bbb82d6461e4edd	P28309_1046	5	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Thiobacillaceae	Thiobacillus	Thiobacillus sp001899305
6c51f954764db9327bbb82d6461e4edd	P28309_1048	23	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Thiobacillaceae	Thiobacillus	Thiobacillus sp001899305
ad6142e1c70aa948ed4dd67ed09ec655	P28309_1048	28	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomicrobium	Sphingomicrobium mesophila
c71ccdaea1300988f4832aa4c5c22a76	P28309_1048	28	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	NA	NA	NA
31eb3a5cec72d3d044fe9d58b9a07dba	P28309_1048	28	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	UBA5172	UBA5172 sp002413385
2f2380305f7f83fcdd96fba939da9094	P28309_1048	28	Bacteria	Patescibacteria	Paceibacteria	UBA9983	VMEP01	VMEP01	VMEP01 sp007375595
925120365df0a81c6c5480d01de41a3b	P28309_1048	28	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
6cc3a16eac955fb85c5c3be526bbdf44	P28309_1048	28	Bacteria	Patescibacteria	Paceibacteria	UBA9983	SBAW01	GWA1-54-10	GWA1-54-10 sp018060985
d2f9f131fb314dc0100db0ab3f93e38c	P28309_1048	28	Bacteria	Patescibacteria	Paceibacteria	Moranbacterales	GWC2-37-73	UBA12068	UBA12068 sp003507445
d5b1b46b7899cffeaceb5f845fdc9f2d	P28309_1048	28	Bacteria	Patescibacteria	Paceibacteria	UBA9983	UBA2103	C7867-001	C7867-001 sp002429325
52850ab4a5023c0adfc5942a538602ca	P28309_1048	16	Bacteria	Patescibacteria	Paceibacteria	UBA9983	UBA2100	UBA10103	UBA10103 sp903881205
52850ab4a5023c0adfc5942a538602ca	P28309_1054	12	Bacteria	Patescibacteria	Paceibacteria	UBA9983	UBA2100	UBA10103	UBA10103 sp903881205
2f97492ef9c9571e2e76166dde9d64eb	P28309_1050	28	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	Gemella sanguinis
40afa88c8d3623822f531d9437b2321d	P28309_1050	28	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomicrobium	Sphingomicrobium ginsengisoli
13785f0aa34992209c67c3caeebbd429	P28309_1050	28	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA
bccaf8b019fe2e63f2dd81b2fdb760a3	P28309_1050	28	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Rhodoferax	NA
ce28213678305f00050626f0850bf590	P28309_1050	28	Bacteria	Actinobacteriota	Actinomycetia	Sporichthyales	Sporichthyaceae	Sporichthya	Sporichthya polymorpha
9454e79a5ab34e984422ca7fd8dd2b0c	P28309_1050	28	Bacteria	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae	Bacteriovorax	Bacteriovorax stolpii
35dd10ed83a7a2cd9fb379bdcef72bb7	P28309_1050	28	Bacteria	Cyanobacteria	Cyanobacteriia	Pseudanabaenales	Pseudanabaenaceae	Pseudanabaena	Pseudanabaena sp003249015
0fd06cf328fed2f79ad23550cfc61467	P28309_1051	28	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
7e4ec787894999217ed517444a410839	P28309_1056	28	Bacteria	Firmicutes	Bacilli	Tumebacillales	Effusibacillaceae	SkT53	SkT53 sp015097055
7ff490fff9504446139943d9c4f1be4a	P28309_1056	28	Bacteria	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	Ilumatobacteraceae	UBA3006	UBA3006 sp002367695
1f7e462a92a58657d9cb2f14c81c1687	P28309_1057	28	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	NA
b209f9499b70b6769026db3962c453f7	P28309_1048	8	Bacteria	Firmicutes	Clostridia	Clostridiales	Caloramatoraceae	NA	NA
84c7372ec311bfcf0b37015e41db76ba	P28309_1044	27	Bacteria	Patescibacteria	Microgenomatia	GWA2-44-7	UBA8517	NA	NA
6a2851bb4f46b15386702b1c0d7a6f79	P28309_1048	27	Bacteria	NA	NA	NA	NA	NA	NA
5c704f17f5709ebbacb9051e752f67e0	P28309_1048	27	Bacteria	Patescibacteria	Paceibacteria	UBA9983	UBA9973	UBA8515	UBA8515 sp016649835
1ee3fe8e7c9af5587f691e612b8f6ee0	P28309_1048	27	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurospirillaceae	Sulfurospirillum	Sulfurospirillum arsenophilum
e31f81d223f75701c119901ff21391ac	P28309_1048	27	Bacteria	Patescibacteria	JAEDAM01	BD1-5	UBA2023	UBA1545	UBA1545 sp003488655
d375463ef6349e8edd6af6a99277f3fc	P28309_1048	27	Bacteria	Patescibacteria	Paceibacteria	UBA9983	UBA6065	UBA6065	UBA6065 sp016215405
b8e37b78a3dcffe26a1c62e0fa7eb105	P28309_1048	27	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Sulfuricellaceae	Sulfuricella	Sulfuricella denitrificans
a3a419e02054dd89785d675371f88c49	P28309_1048	27	Bacteria	Patescibacteria	Paceibacteria	UBA9983	UBA1539	UBA1550	NA
47d818e9a2d4e7398cb555de9c04a421	P28309_1048	27	Bacteria	Patescibacteria	Paceibacteria	Moranbacterales	UBA1568	UBA1568	UBA1568 sp002782305
eefd90e962ff9ad474c3b2ab82b2139e	P28309_1048	27	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	SM23-39	REEB52	REEB52 sp018968815
17dd2cac5228517ffebc0fc57caa76f0	P28309_1048	20	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	NA	NA
17dd2cac5228517ffebc0fc57caa76f0	P28309_1052	7	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	NA	NA
c7e08007fae9d6cc640df86335e86b9c	P28309_1050	27	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA1547	UBA6022	UBA6022 sp016432585
39ac5407de0a0a1ab257109bcd7a07c5	P28309_1050	27	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
2364021d9c8696a95138610f87d3e352	P28309_1050	27	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	NA
cf2f24d22e9155cfa990cb7f2a39acda	P28309_1051	27	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Fuscovulum	Fuscovulum blasticum
b577c41abec1008d18885910ea56a4ce	P28309_1054	27	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	PWPN01	JAAYDF01	JAAYDF01 sp012729395
4db1fea097a9861a315d3dc867dc402c	P28309_1054	27	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp003060885
2eb41c2f0ef4e56794b4e2b554078057	P28309_1056	27	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Actinomycetaceae	Ancrocorticia	Ancrocorticia sp014041995
9db2debfb0b6cfb68c8e429282482c7d	P28309_1056	27	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	NA
2c188663f7ab622f76b2fdfe72725cc6	P28309_1056	27	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Pseudonocardiaceae	Amycolatopsis	NA
d7ffa296b63b8b88348f46a618da2284	P28309_1057	27	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium	NA
041edb8f3db47839f2507894627e2b93	P28309_1048	6	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	VGCI01	VGCI01	VGCI01 sp016870095
2bacdecb06d3f303cdfc59e557641e19	P28309_1042	26	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hydrogenophaga	NA
7e03ea7b78318707f8d1a908e97dff16	P28309_1046	4	Bacteria	Bacteroidota	Bacteroidia	AKYH767	B-17BO	UBA4416	UBA4416 sp002420145
7e03ea7b78318707f8d1a908e97dff16	P28309_1048	22	Bacteria	Bacteroidota	Bacteroidia	AKYH767	B-17BO	UBA4416	UBA4416 sp002420145
9051e33587c01fcda913b474ccfe1aae	P28309_1047	4	Bacteria	Patescibacteria	NA	NA	NA	NA	NA
9051e33587c01fcda913b474ccfe1aae	P28309_1048	22	Bacteria	Patescibacteria	NA	NA	NA	NA	NA
af20c80c08b1817f10de4b7972b7d642	P28309_1048	26	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	UBA1997	UBA2645	NA
3ff819e213dafd2b42c071d1718e3796	P28309_1048	26	Bacteria	Patescibacteria	Paceibacteria	UBA9983	UBA5272	UBA11704	UBA11704 sp018062965
85f38eded102994f863e56de728e967f	P28309_1048	26	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Rhodoferax	Rhodoferax sp016719405
e869207b568c862dbea0929c7d9bcf3f	P28309_1048	7	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Perlucidibaca	Perlucidibaca aquatica
4753eb90064ac86f8e14c559b36f6f35	P28309_1050	26	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA
e01fca08e8f54fa6638e8601ebf254f9	P28309_1050	26	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium mycetoides
83d7a2f67347d492501d57d506eed9c5	P28309_1050	26	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	Facklamia languida
56cd5282d99c3791f6439f2a1271df3a	P28309_1050	26	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Gallionellaceae	Sideroxydans	Sideroxydans sp016208015
407aee09bb5c6aa3b13f6420715ea90e	P28309_1050	26	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	NA
8074bde1428d06ef117fb5f887caeec8	P28309_1050	26	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Dermatophilaceae	Piscicoccus	Piscicoccus intestinalis
2f644bbaf3e67828644a2a1ea0826543	P28309_1050	26	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Achromobacter	NA
d21e0130f28aea6e7805cf6ae074d8de	P28309_1050	26	Bacteria	Patescibacteria	UBA1384	XYA2-FULL-43-10	XYA2-FULL-43-10	XYA2-FULL-43-10	XYA2-FULL-43-10 sp001776195
7e774c6529e433009e66d68c858663a3	P28309_1050	26	Bacteria	Patescibacteria	JAEDAM01	BD1-5	UBA2023	UBA1545	NA
b781eb52814e79ccecec551887cf38d3	P28309_1050	26	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	NA
bac9880532c0a8dd75e2abaa723f830f	P28309_1050	26	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Achromobacter	NA
a5b69f125c8e15c8b470bd65ffa241c1	P28309_1051	26	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Granulicatella	NA
830a2e296cefbe51b4088c13d9edd2ae	P28309_1055	26	Bacteria	Myxococcota	UBA796	UBA796	SXON01	SXON01	NA
f1280f526465b3d18a7bd86d7de21e2d	P28309_1042	16	Bacteria	Actinobacteriota	Thermoleophilia	Miltoncostaeales	Miltoncostaeaceae	SYFI01	SYFI01 sp016870155
f1280f526465b3d18a7bd86d7de21e2d	P28309_1046	9	Bacteria	Actinobacteriota	Thermoleophilia	Miltoncostaeales	Miltoncostaeaceae	SYFI01	SYFI01 sp016870155
f1ac0b60561e49985817182244636bea	P28309_1042	4	Bacteria	Patescibacteria	ABY1	SG8-24	2-12-FULL-60-25	JAGOUA01	JAGOUA01 sp018061025
f1ac0b60561e49985817182244636bea	P28309_1047	3	Bacteria	Patescibacteria	ABY1	SG8-24	2-12-FULL-60-25	JAGOUA01	JAGOUA01 sp018061025
f1ac0b60561e49985817182244636bea	P28309_1048	18	Bacteria	Patescibacteria	ABY1	SG8-24	2-12-FULL-60-25	JAGOUA01	JAGOUA01 sp018061025
8d9b0e99feee8a431a3a7d60d138db97	P28309_1044	25	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	UBA2999	Gp6-AA45	Gp6-AA45 sp016195265
c991c392707d4ae1f6c522e0cefea337	P28309_1046	25	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	Reyranella massiliensis
0f482a47d51afd322b1d0b6d69bc995d	P28309_1046	16	Bacteria	Actinobacteriota	Actinomycetia	Nanopelagicales	Nanopelagicaceae	NA	NA
0f482a47d51afd322b1d0b6d69bc995d	P28309_1054	9	Bacteria	Actinobacteriota	Actinomycetia	Nanopelagicales	Nanopelagicaceae	NA	NA
cba1793b39bc2d53258cf3b31af7df96	P28309_1046	14	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
cba1793b39bc2d53258cf3b31af7df96	P28309_1048	11	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
1a22a85ee47b3e5a940583de4767fa78	P28309_1046	8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
1a22a85ee47b3e5a940583de4767fa78	P28309_1048	17	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
5407a2990b1f17dc1f9bc6d3a5d2a398	P28309_1046	6	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Pseudopelobacteraceae	JACRCG01	JACRCG01 sp903852495
5407a2990b1f17dc1f9bc6d3a5d2a398	P28309_1048	15	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Pseudopelobacteraceae	JACRCG01	JACRCG01 sp903852495
5407a2990b1f17dc1f9bc6d3a5d2a398	P28309_1052	4	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Pseudopelobacteraceae	JACRCG01	JACRCG01 sp903852495
98b833d06e9c01a3f90a3069d8378c59	P28309_1046	4	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	NA	NA	NA
98b833d06e9c01a3f90a3069d8378c59	P28309_1048	21	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	NA	NA	NA
427e8988d303c3b47aad8f0515391239	P28309_1047	9	Bacteria	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae	Bacteriovorax	Bacteriovorax stolpii
